,brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,star_rating,ratings,latest_price
236,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.12,0,No,No,3.3,3,680.56
237,acer,Swift,Intel,Core i5,8.0,8,DDR3,256,0,Windows,64,0,ThinNlight,15.12,1,Yes,Yes,4.0,14,996.69
238,LG,Gram,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,935.82
239,HP,Spectre,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,Casual,15.12,1,Yes,Yes,0.0,0,1660.26
240,acer,Swift,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,13.3,1,No,No,3.5,33,723.11
241,ASUS,VivoBook14,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.1,1,No,No,0.0,0,605.32
242,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,256,0,Windows,64,0,Casual,15.6,1,No,Yes,2.8,4,753.6
243,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,0,No,No,4.2,116,668.41
244,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.1,206,656.25
245,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,2,No,Yes,4.2,300,644.1
246,HP,Pavilion,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.5,108,826.43
247,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,No,4.5,3712,704.87
248,Lenovo,Ideapad,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.4,825,757.26
249,realme,Book(Slim),Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,Yes,4.4,3470,644.1
250,Lenovo,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,No,0.0,0,644.1
251,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,2,No,Yes,4.2,85,631.94
252,Lenovo,IdeaPad,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.2,56,753.49
253,RedmiBook,Pro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,0,ThinNlight,15.6,1,No,No,4.2,1708,595.48
254,ASUS,VivoBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,32,0,Casual,14.0,1,Yes,Yes,4.6,10,777.8
255,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,Yes,4.6,17,802.11
256,Nokia,PureBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.4,1119,583.32
257,acer,Aspire,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.2,155,644.1
258,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,No,0.0,0,607.63
259,ASUS,ASUS,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,17.3,0,No,No,4.4,91,875.05
260,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,No,4.0,35,583.32
261,Nokia,PureBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.7,6,559.01
262,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,0,ThinNlight,15.6,2,No,Yes,4.3,126,589.4
263,ASUS,ASUS,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,17.3,0,No,No,4.5,74,887.2
264,MSI,Katana,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,2,No,No,4.6,75,935.82
265,ASUS,TUF,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,6,Gaming,15.6,1,No,Yes,4.6,124,1093.84
266,MSI,GF63,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,2,No,No,4.5,1597,729.18
267,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,Yes,4.4,3850,802.11
268,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,0,Yes,No,4.7,7,875.05
269,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,0,Yes,No,4.3,3,873.83
270,Lenovo,IdeaPad,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.6,0,No,No,0.0,0,789.96
271,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,No,0.0,0,802.11
272,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,0,No,No,4.8,5,680.67
273,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,4,Casual,14.0,1,No,No,4.5,213,893.28
274,HP,Pavilion,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.3,10,905.43
275,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.0,69,709.13
276,acer,Aspire,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,No,4.5,6,680.67
277,DELL,Inspiron,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.4,93,826.43
278,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,No,4.5,11,729.18
279,ASUS,TUF,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,6,Casual,15.6,1,No,Yes,4.4,262,1008.75
280,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,14.0,1,No,Yes,0.0,0,780.24
281,DELL,Missing,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.0,5,851.95
282,realme,Book(Slim),Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,Yes,4.4,3470,741.45
283,ASUS,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,ThinNlight,15.6,1,No,No,4.1,45,607.63
284,MSI,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,3.9,8,674.49
285,HP,Spectre,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,13.3,0,Yes,No,5.0,3,1191.08
286,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,Yes,4.4,1681,668.41
287,Lenovo,Thinkbook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.0,1,No,Yes,4.3,37,729.18
288,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.2,61,656.25
289,HP,Pavilion,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.4,17,814.38
290,acer,Intel,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.4,17,741.34
291,ASUS,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.3,1625,583.32
292,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,0,ThinNlight,14.0,1,No,Yes,4.0,4,729.29
293,DELL,G15,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,0.0,0,972.29
294,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,No,0.0,0,777.8
295,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.7,17,777.8
296,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,No,0.0,0,729.18
297,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,No,0.0,0,680.56
298,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,No,0.0,0,729.18
299,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.7,3,777.8
300,DELL,Vostro,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,2,Casual,14.0,1,No,Yes,0.0,0,844.66
301,DELL,Inspiron,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,14.0,1,Yes,Yes,0.0,0,1086.54
302,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,13.3,0,No,No,0.0,0,911.51
303,Lenovo,Thinkbook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,3,Yes,Yes,4.0,48,789.96
304,Lenovo,Legion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,Yes,4.4,282,808.19
305,DELL,Inspiron,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,2,Casual,15.6,1,No,Yes,0.0,0,1090.34
306,Lenovo,Ideapad,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,2,Casual,15.6,1,No,Yes,4.2,67,862.89
307,Infinix,INBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.1,383,516.47
308,ASUS,VivoBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,17.3,1,Yes,Yes,0.0,0,717.03
309,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.6,1,No,Yes,0.0,0,698.92
310,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,14.0,1,Yes,Yes,4.6,23,972.29
311,MSI,Modern,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,0,No,No,4.4,677,687.26
312,ASUS,Missing,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,17.3,0,No,No,3.3,3,729.18
313,Lenovo,ThinkBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,Casual,13.0,1,No,Yes,4.4,46,789.96
314,DELL,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,No,3.0,4,744.99
315,Lenovo,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.2,9,668.41
316,Lenovo,ThinkBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,Yes,4.4,26,729.18
317,ASUS,ASUS,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,6,Casual,16.0,1,No,No,5.0,5,1033.06
318,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,4.4,40,881.24
319,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.12,0,No,No,3.9,44,729.18
320,Lenovo,Yoga,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,4.7,28,1069.53
321,HP,14s,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,4.3,1541,704.87
322,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,4.2,72,844.66
323,Lenovo,Thinkbook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,16.0,3,Yes,Yes,4.6,44,838.58
324,Lenovo,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,0,Casual,16.0,1,No,Yes,4.3,17,947.98
325,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,Yes,No,4.4,59,1288.32
326,MSI,Prestige,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,No,No,0.0,0,972.29
327,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.1,337,674.49
328,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,4.6,10,850.74
329,ASUS,Zenbook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.2,10,1033.06
330,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,3.8,31,729.18
331,DELL,XPS,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,0.0,0,1360.03
332,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,No,4.3,10,802.11
333,ASUS,Zenbook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,32,0,Casual,15.12,1,No,Yes,4.7,76,887.2
334,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,4.1,44,864.11
335,MSI,Katana,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,2,No,No,0.0,0,911.51
336,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR3,512,0,Windows,64,0,Casual,15.12,1,No,Yes,4.4,11,972.29
337,MSI,Modern,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,No,4.3,138,674.49
338,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,ThinNlight,15.12,1,No,Yes,4.1,199,808.19
339,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,Yes,4.1,46,649.08
340,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.4,45,905.55
341,DELL,XPS,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,16.0,1,No,Yes,0.0,0,1397.71
342,DELL,Vostro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,ThinNlight,15.12,0,No,No,4.1,35,753.49
343,APPLE,MacBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Mac,64,0,Casual,16.0,1,No,No,4.4,32,1944.69
344,APPLE,MacBook,Intel,Core i5,8.0,8,DDR3,512,0,Mac,64,0,Casual,15.12,1,No,No,4.2,108,2091.77
345,MSI,Sword,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,0,No,No,0.0,0,911.51
346,MSI,Modern,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,No,4.5,814,686.64
347,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,3,No,No,0.0,0,1786.8
348,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.2,75,680.56
349,HP,Pavilion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.12,1,No,Yes,0.0,0,947.98
350,HP,Envy,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,16.0,1,No,Yes,4.7,3,1294.4
351,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,2,Casual,16.0,1,No,Yes,4.6,11,862.89
352,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,Yes,4.4,125,789.96
353,acer,Aspire,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,No,0.0,0,704.87
354,ASUS,TUF,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.12,1,No,No,4.5,4,789.96
355,MSI,Modern,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,No,4.4,714,668.41
356,Vaio,SE,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,2,No,Yes,4.0,85,764.43
357,HP,Spectre,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,0,Yes,No,0.0,0,1361.36
358,Lenovo,Yoga,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,2,Casual,15.12,1,No,Yes,4.0,21,860.56
359,Lenovo,Legion,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,0,No,No,3.8,9,729.18
360,acer,ConceptD,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,1,No,No,0.0,0,1209.43
361,HP,14s,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.2,30,680.56
362,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR3,512,0,Windows,64,0,ThinNlight,15.12,1,No,No,4.2,44,887.2
363,acer,Swift,Intel,Core i5,8.0,8,DDR3,512,0,Windows,64,0,ThinNlight,15.12,1,No,No,3.8,4,789.96
364,ASUS,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,704.87
365,HP,HP,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,16.0,1,Yes,Yes,4.4,14,935.82
366,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,2,No,Yes,4.3,739,765.75
367,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,4.5,31,947.98
368,HP,Spectre,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.4,145,1397.71
369,DELL,DELL,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,Yes,0.0,0,802.11
370,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,16.0,1,No,Yes,3.8,19,1081.68
371,Lenovo,X390,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,0,No,No,0.0,0,1380.7
372,Mi,Notebook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,No,4.3,545,668.41
373,ASUS,VivoBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.2,32,899.36
374,LG,Gram,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,1057.37
375,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,1124,741.46
376,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,15.12,1,Yes,No,4.9,35,1215.39
377,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.8,9,826.43
378,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.7,98,860.57
379,Lenovo,ThinkPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.1,31,802.11
380,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,No,4.4,19,652.61
381,MSI,Modern,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,No,0.0,0,680.56
382,ASUS,VivoBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,Yes,4.5,11,646.53
383,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,2,Casual,15.12,2,No,Yes,4.4,45,717.14
384,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,ThinNlight,15.12,3,No,No,0.0,0,875.05
385,HP,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,4,Casual,15.12,0,No,No,0.0,0,996.72
386,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,16.0,0,No,No,0.0,0,1033.06
387,Lenovo,Thinpad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,0,No,No,0.0,0,1093.93
388,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,15.12,1,Yes,No,0.0,0,1215.39
389,ASUS,Zenbook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,1033.06
390,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.12,0,No,No,4.3,474,849.63
391,DELL,Inpiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,1,No,No,0.0,0,972.29
392,DELL,GAMING,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Casual,15.12,1,No,No,4.2,6,927.43
393,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,No,Yes,0.0,0,680.67
394,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,3.9,24,886.11
395,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,Yes,4.5,195,899.36
396,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4,512,0,Windows,64,0,ThinNlight,16.0,0,No,No,0.0,0,1033.06
397,DELL,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,2,Casual,16.0,0,No,No,0.0,0,893.63
398,HP,Spectre,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,15.12,1,Yes,No,5.0,2,1531.54
399,lenovo,Yoga,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,0,Casual,15.12,0,No,No,0.0,0,2090.65
400,ASUS,ASUS,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,6,Casual,16.0,1,No,No,0.0,0,1081.68
401,HP,HP,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,Yes,Yes,0.0,0,1397.82
402,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,16.0,1,Yes,Yes,4.5,21,1008.75
403,acer,Intel,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,Yes,No,0.0,0,1337.05
404,Lenovo,Yoga,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,16.0,1,Yes,Yes,0.0,0,1008.75
405,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,Yes,Yes,4.8,5,972.29
406,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,Yes,No,0.0,0,1397.71
407,HP,Spectre,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,Yes,No,0.0,0,1580.15
408,MSI,GS,Intel,Core i5,8.0,8,DDR5,512,0,Windows,32,6,Casual,15.12,0,No,No,4.1,10,1823.14
409,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,16.0,0,No,No,0.0,0,866.54
410,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,10,966.33
411,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,Yes,3.7,15,1008.75
412,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,Yes,4.4,138,862.77
413,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,15.12,1,Yes,No,0.0,0,1215.39
414,HP,430,Intel,Core i5,8.0,8,DDR4,512,0,Windows,32,0,Casual,15.12,0,No,No,0.0,0,1142.58
415,DELL,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,16.0,0,Yes,No,4.4,16,1008.75
416,MSI,Prestige,Intel,Core i5,8.0,8,LPDDR4X,512,0,Windows,64,0,Casual,16.0,1,No,No,4.9,11,972.29
417,ASUS,Pro,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,1045.22
418,ASUS,ExpertBook,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,0,No,No,0.0,0,1057.37
419,ASUS,ZenBook,Intel,Core i5,8.0,8,LPDDR3,512,0,Windows,64,2,Casual,15.12,1,No,Yes,5.0,4,1288.32
420,ASUS,ExpertBook,Intel,Core i5,8.0,8,LPDDR3,512,0,Windows,64,0,Casual,15.12,0,No,No,0.0,0,1033.06
421,Lenovo,Ideapad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,15.12,1,No,Yes,4.4,22,729.29
422,Lenovo,Yoga,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,16.0,1,No,Yes,4.6,16,1118.26
423,DELL,Inspiron,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,Casual,16.0,1,Yes,Yes,3.6,16,959.04
424,ASUS,ExpertBook,Intel,Core i5,8.0,8,LPDDR3,512,0,Windows,64,0,Casual,15.12,0,No,No,0.0,0,1614.08
425,Nokia,PureBook,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.1,117,680.56
426,Lenovo,IdeaPad,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,0,No,No,3.9,14,741.34
427,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,13.3,0,No,No,0.0,0,796.84
428,DELL,Inspiron,Intel,Core i5,8.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.6,0,No,No,3.5,6,853.17
429,DELL,Missing,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,2,Casual,14.0,1,Yes,No,0.0,0,967.42
430,Avita,Liber,Intel,Core i5,8.0,8,DDR4,512,0,Windows,64,0,ThinNlight,13.3,0,No,No,0.0,0,796.84
